Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
627,557,2.136,138,121,Valid
627,997,2.146,138,115,Valid
628,429,2.23,133,144,Valid
628,885,2.177,136,119,Valid
629,325,2.2,133,142,Valid
629,781,2.187,133,115,Valid
630,197,2.25,131,123,Valid
631,133,2.045,67,42,Valid
631,597,2.507,119,142,Valid
633,437,2.283,,142,Valid
633,973,2.548,115,90,Valid
634,429,2.774,122,116,Valid
634,893,2.88,125,161,Valid
635,349,2.725,136,171,Valid
635,789,2.283,147,124,Valid
636,301,2.388,115,120,Valid
636,789,2.377,122,101,Valid
637,278,2.7,119,186,Valid
637,782,2.253,131,110,Valid
638,254,2.024,127,58,Valid
638,710,2.037,122,92,Valid
639,166,2.258,122,113,Valid
639,638,2.174,133,116,Valid
640,150,2.146,120,113,Valid
640,646,2.276,117,129,Valid
641,126,2.405,125,125,Valid
641,638,2.403,115,119,Valid
642,158,2.357,117,119,Valid
642,702,2.268,111,94,Valid
643,158,2.327,122,152,Valid
643,702,1.968,125,99,Valid
644,214,1.831,117,35,Valid
644,638,1.755,125,103,Valid
645,238,1.552,115,0,Valid
645,694,2.23,113,106,Valid
646,166,2.268,127,123,Valid
646,679,2.306,119,148,Valid
647,207,2.04,122,105,Valid
647,679,2.116,120,89,Valid
648,119,2.426,127,121,Valid
648,599,2.367,131,106,Valid
649,111,2.322,113,113,Valid
649,543,2.04,144,126,Valid
650,31,1.908,129,111,Valid
650,511,2.149,117,110,Valid
651,15,2.39,117,130,Valid
651,511,2.342,122,130,Valid
652,31,2.192,120,115,Valid
652,479,2.215,129,122,Valid
652,975,2.019,125,63,Valid
653,447,2.169,117,98,Valid
653,951,2.139,119,133,Valid
654,487,1.875,125,79,Valid
654,967,2.009,119,93,Valid
655,448,2.263,115,116,Valid
655,960,2.159,122,115,Valid
656,464,1.994,125,97,Valid
656,960,2.083,117,120,Valid
657,440,2.103,125,111,Valid
657,952,2.146,119,101,Valid
658,400,2.271,127,113,Valid
658,920,1.976,127,67,Valid
659,376,1.986,127,89,Valid
659,840,2.047,120,119,Valid
660,360,1.923,125,92,Valid
660,856,1.966,117,85,Valid
661,320,1.963,120,114,Valid
662,336,2.395,59,100,Valid
662,752,2.235,136,137,Valid
663,264,2.134,127,146,Valid
663,800,1.854,122,58,Valid
664,257,1.862,122,51,Valid
664,721,2.2,120,115,Valid
665,201,2.065,127,112,Valid
665,697,1.803,133,51,Valid
666,153,2.042,120,89,Valid
666,641,2.024,122,121,Valid
677,306,2.443,,112,Valid
677,802,2.012,122,93,Valid
678,722,1.887,60,121,Valid
679,714,1.882,63,90,Valid
680,698,1.953,60,97,Valid
681,194,1.725,125,105,Valid
681,690,1.798,125,115,Valid
682,154,1.867,129,123,Valid
682,602,1.984,129,97,Valid
683,74,2.065,125,104,Valid
683,563,1.989,125,108,Valid
684,75,1.935,120,108,Valid
684,539,1.788,127,53,Valid
685,507,1.661,64,66,Valid
685,923,1.737,129,96,Valid
686,395,1.72,127,93,Valid
687,803,1.633,43,84,Valid
688,747,1.654,61,79,Valid
689,203,1.753,133,81,Valid
690,115,1.588,67,66,Valid
691,931,1.681,,96,Valid
692,428,1.633,129,78,Valid
692,908,1.605,127,40,Valid
693,356,1.648,127,57,Valid
693,780,1.468,136,77,Valid
695,220,1.463,41,99,Valid
695,740,1.402,122,22,Valid
696,132,1.648,138,83,Valid
696,572,1.636,138,96,Valid
697,68,1.504,129,55,Valid
697,540,1.4,131,67,Valid
842,324,3.091,48,81,Valid
842,644,2.428,153,134,Valid
843,164,1.877,125,110,Valid
844,116,1.89,60,84,Valid
844,620,1.857,125,128,Valid
845,196,1.605,113,92,Valid
845,676,1.735,120,111,Valid
846,172,1.709,115,91,Valid
851,397,2.235,57,131,Valid
851,909,2.182,122,119,Valid
852,437,2.009,115,134,Valid
852,909,2.024,117,119,Valid
853,501,1.882,117,64,Valid
853,941,2.189,122,113,Valid
854,437,2.121,115,115,Valid
855,501,2.141,57,111,Valid
856,37,2.357,108,148,Valid
856,541,2.464,115,132,Valid
857,109,2.344,113,130,Valid
857,597,2.687,119,173,Valid
858,125,2.322,120,87,Valid
858,638,2.634,113,157,Valid
859,158,2.339,119,92,Valid
859,710,2.499,110,101,Valid
860,278,2.093,107,103,Valid
860,750,2.238,111,169,Valid
861,350,2.09,120,8,Valid
861,798,2.484,117,103,Valid
862,286,2.449,117,150,Valid
862,790,2.441,122,141,Valid
863,334,2.482,113,157,Valid
863,798,2.774,125,155,Valid
864,326,2.545,108,122,Valid
864,846,2.969,122,166,Valid
865,422,2.314,113,69,Valid
865,886,2.489,110,149,Valid
866,359,2.413,127,161,Valid
866,879,2.278,127,102,Valid
