Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
1056,264,4.397,107,211,Valid
1056,840,4.206,104,171,Valid
1057,400,4.016,110,173,Valid
1057,960,3.79,105,173,Valid
1058,472,3.891,113,189,Valid
1059,16,3.851,111,166,Valid
1059,576,4.011,107,202,Valid
1060,112,3.833,111,193,Valid
1060,680,4.059,107,185,Valid
1061,248,4.153,107,180,Valid
1061,784,3.785,110,151,Valid
1062,360,3.823,102,172,Valid
1062,944,3.891,101,199,Valid
1063,497,3.767,110,169,Valid
1064,49,3.909,107,196,Valid
1064,569,3.795,115,174,Valid
1065,105,3.879,111,204,Valid
1065,657,4.041,110,205,Valid
1066,193,4.069,111,192,Valid
1066,729,4.036,113,166,Valid
1067,281,4.122,108,194,Valid
1067,817,3.848,110,189,Valid
1068,361,4.041,110,205,Valid
1068,921,4.003,107,181,Valid
1069,457,3.884,111,161,Valid
1070,33,3.924,102,195,Valid
1070,569,3.797,113,179,Valid
1071,105,3.543,113,124,Valid
