Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
3196,807,5.58,115,226,Valid
3197,311,5.484,119,208,Valid
3197,823,5.464,115,259,Valid
3198,359,5.464,111,264,Valid
3198,888,5.453,115,205,Valid
3199,416,5.512,111,242,Valid
3199,952,5.316,111,229,Valid
3200,456,5.507,120,235,Valid
3200,968,5.464,115,248,Valid
3201,488,5.639,115,285,Valid
3202,24,5.436,113,230,Valid
3202,536,5.644,115,270,Valid
3203,72,5.58,113,239,Valid
3203,592,5.461,115,202,Valid
3204,112,5.552,113,260,Valid
3204,640,5.334,115,209,Valid
3205,160,5.265,113,238,Valid
3205,688,5.4,113,244,Valid
3206,216,4.978,117,179,Valid
3206,729,5.164,115,231,Valid
3207,257,4.976,113,195,Valid
3207,769,4.945,115,234,Valid
3208,281,5.169,117,245,Valid
3208,809,5.255,113,222,Valid
3209,321,5.344,117,250,Valid
3209,841,5.357,115,228,Valid
3210,361,5.56,115,247,Valid
3210,865,5.545,119,277,Valid
3211,385,5.563,115,265,Valid
3211,897,5.893,115,320,Valid
3212,433,5.723,115,220,Valid
3212,953,5.872,113,283,Valid
3213,481,5.906,113,297,Valid
3214,9,5.921,113,301,Valid
3214,537,5.852,115,231,Valid
3215,57,5.926,111,312,Valid
3215,601,5.771,113,246,Valid
3216,121,5.695,115,238,Valid
3216,634,5.608,115,235,Valid
3217,146,5.484,119,251,Valid
3217,658,5.304,119,168,Valid
3218,162,5.458,115,264,Valid
3218,690,5.334,115,227,Valid
3219,210,5.578,113,272,Valid
3219,730,5.735,117,254,Valid
3220,242,5.654,117,233,Valid
3220,746,5.7,119,250,Valid
3221,274,5.631,113,248,Valid
3221,794,5.522,115,223,Valid
3222,314,5.695,113,299,Valid
3222,842,5.705,115,227,Valid
3223,354,5.776,115,249,Valid
3223,882,5.733,113,270,Valid
3224,402,5.654,115,257,Valid
3224,930,5.855,113,265,Valid
3225,451,5.824,117,262,Valid
3225,971,5.753,117,205,Valid
3226,491,5.697,113,240,Valid
3227,19,5.845,113,269,Valid
3227,539,5.651,115,230,Valid
3228,59,5.745,113,259,Valid
3228,579,5.842,115,281,Valid
3229,107,5.768,115,227,Valid
3229,635,5.756,111,282,Valid
3230,171,5.651,113,229,Valid
3230,691,5.651,113,249,Valid
3231,219,5.657,113,248,Valid
3231,731,5.42,119,217,Valid
3232,235,5.591,119,234,Valid
3232,755,5.456,115,223,Valid
3233,283,5.428,113,238,Valid
3233,803,5.331,115,227,Valid
3234,307,5.331,119,179,Valid
3234,811,5.339,117,229,Valid
3235,315,5.22,120,216,Valid
3235,820,5.281,119,190,Valid
3236,308,5.433,122,224,Valid
3236,820,5.131,119,168,Valid
3237,324,5.359,115,246,Valid
3237,836,5.039,120,160,Valid
3238,316,5.085,120,258,Valid
3238,828,5.197,119,218,Valid
3239,340,5.54,115,282,Valid
3239,868,5.829,113,258,Valid
3240,372,5.743,119,229,Valid
3240,868,5.712,120,248,Valid
3241,388,5.55,117,217,Valid
3241,892,5.649,119,224,Valid
3242,404,5.659,117,243,Valid
3242,924,5.745,113,298,Valid
3243,452,5.58,117,163,Valid
3243,948,5.931,117,274,Valid
3244,461,5.568,119,203,Valid
3244,957,5.908,119,307,Valid
3245,461,5.954,120,229,Valid
3245,957,5.812,120,232,Valid
3246,461,5.779,117,245,Valid
3246,973,5.682,117,252,Valid
3247,493,5.568,119,194,Valid
3247,997,5.601,117,192,Valid
3248,485,5.682,120,266,Valid
3248,997,5.507,119,248,Valid
3249,501,5.456,119,206,Valid
3250,5,5.494,119,237,Valid
3250,517,5.502,115,227,Valid
3251,21,5.517,119,258,Valid
3251,533,5.631,117,279,Valid
3252,53,5.712,117,216,Valid
3252,557,5.573,119,226,Valid
3253,61,5.433,119,247,Valid
3253,574,5.362,119,168,Valid
3254,62,5.423,120,240,Valid
3254,566,5.408,117,256,Valid
3255,86,5.298,117,196,Valid
3255,550,5.324,127,283,Valid
3256,54,5.321,120,198,Valid
3256,550,5.578,117,303,Valid
3257,62,5.596,120,249,Valid
3257,566,5.641,119,220,Valid
3258,70,5.69,119,232,Valid
3258,574,5.837,119,273,Valid
3259,78,5.74,119,218,Valid
3259,574,5.639,119,248,Valid
3260,86,5.608,117,272,Valid
3260,590,5.461,120,203,Valid
3261,94,5.352,119,193,Valid
3261,590,5.537,119,266,Valid
3262,102,5.679,117,274,Valid
3262,615,5.768,119,237,Valid
3263,119,5.662,117,239,Valid
3263,623,5.456,120,233,Valid
3264,119,5.451,120,218,Valid
3264,607,5.377,122,219,Valid
3265,95,5.314,125,199,Valid
3265,575,5.509,122,228,Valid
3266,71,5.314,122,155,Valid
3266,551,5.235,120,225,Valid
3267,39,5.194,122,249,Valid
3267,543,5.197,120,199,Valid
3268,39,5.22,120,221,Valid
3268,527,5.392,122,256,Valid
3269,31,5.314,120,173,Valid
3269,527,5.349,117,233,Valid
3270,47,5.301,115,262,Valid
3270,591,5.296,111,215,Valid
3271,127,5.352,110,255,Valid
3271,672,5.425,110,287,Valid
3272,224,5.606,108,294,Valid
3272,776,5.611,110,223,Valid
3273,304,5.585,111,265,Valid
3273,848,5.514,111,249,Valid
3274,384,5.502,110,235,Valid
3274,920,5.585,111,239,Valid
3275,456,5.474,111,250,Valid
3275,984,5.568,113,255,Valid
3276,520,5.464,113,210,Valid
3277,40,5.471,115,248,Valid
3277,584,5.286,110,207,Valid
3278,136,5.23,107,234,Valid
3278,680,4.821,113,174,Valid
3279,176,4.691,119,163,Valid
3279,688,4.983,115,236,Valid
3280,160,4.486,131,124,Valid
3280,680,4.524,115,142,Valid
3281,144,4.14,131,84,Valid
3281,561,3.668,141,113,Valid
3282,81,3.152,120,0,Valid
3282,489,3.007,136,100,Valid
3282,961,2.596,133,50,Valid
3283,361,2.659,147,187,Valid
3283,697,2.25,187,6,Valid
3284,689,3.31,57,306,Valid
3285,209,4.722,120,229,Valid
3285,721,5.906,113,297,Valid
3286,249,5.966,115,286,Valid
3286,769,5.616,119,197,Valid
3287,273,5.301,119,149,Valid
3287,777,5.425,117,182,Valid
3288,289,5.41,115,210,Valid
3288,801,5.398,119,231,Valid
3289,313,5.126,119,159,Valid
3289,833,5.243,111,265,Valid
3290,329,5.029,122,188,Valid
3290,850,5.113,115,177,Valid
3291,354,5.225,117,246,Valid
3291,890,5.189,113,206,Valid
3292,418,5.179,113,204,Valid
3292,946,5.271,111,235,Valid
3293,482,5.09,113,200,Valid
3294,18,4.963,111,198,Valid
3294,546,5.177,113,216,Valid
3295,90,5.359,108,295,Valid
3295,650,5.037,110,138,Valid
3296,178,5.171,110,231,Valid
3296,722,5.207,111,240,Valid
3297,258,5.166,113,161,Valid
3297,770,5.164,115,192,Valid
3298,298,5.25,111,245,Valid
3298,834,5.047,115,150,Valid
3299,354,5.255,111,258,Valid
3299,891,4.981,115,173,Valid
3300,403,5.182,115,165,Valid
3300,931,5.349,111,233,Valid
3301,459,4.983,117,120,Valid
3301,971,5.037,115,199,Valid
3302,491,5.131,113,236,Valid
3303,11,4.77,119,132,Valid
3303,523,4.935,113,234,Valid
3304,43,4.844,117,189,Valid
3304,547,4.966,119,218,Valid
3305,51,4.902,120,155,Valid
3305,547,4.983,117,226,Valid
3306,67,4.684,120,127,Valid
3306,563,4.689,117,173,Valid
3307,75,4.552,117,175,Valid
3307,564,4.562,122,178,Valid
3308,60,4.798,120,200,Valid
3308,564,4.75,119,166,Valid
3309,52,5.169,120,260,Valid
3309,556,5.077,120,200,Valid
3310,60,5.204,119,213,Valid
3310,564,5.001,120,168,Valid
3311,60,5.024,119,207,Valid
3311,564,4.95,119,194,Valid
3312,68,4.961,117,239,Valid
3312,580,4.646,120,133,Valid
3313,76,4.849,117,215,Valid
3313,572,4.615,125,166,Valid
3314,68,4.663,119,152,Valid
3314,572,4.811,117,207,Valid
3315,84,4.717,119,199,Valid
3315,588,4.907,117,216,Valid
3316,84,4.663,122,147,Valid
3316,572,4.722,122,195,Valid
3317,68,4.519,122,130,Valid
3317,548,4.709,120,231,Valid
3318,60,4.618,119,209,Valid
3318,557,4.481,122,125,Valid
3319,45,4.575,120,190,Valid
3319,549,4.521,120,157,Valid
3320,29,4.661,122,187,Valid
3320,525,4.638,120,180,Valid
3321,37,4.592,117,170,Valid
3321,525,4.547,122,189,Valid
3322,29,4.384,119,192,Valid
3322,533,4.663,119,180,Valid
3323,37,4.526,119,160,Valid
3323,525,4.816,119,284,Valid
3324,53,4.407,119,111,Valid
3324,533,4.801,120,237,Valid
3325,45,4.382,120,148,Valid
3325,557,4.534,115,163,Valid
3326,45,4.473,122,169,Valid
3326,525,4.585,125,209,Valid
3327,29,4.204,120,99,Valid
3327,510,4.265,120,171,Valid
3327,998,4.318,125,198,Valid
3328,486,4.338,122,172,Valid
3328,990,4.285,119,146,Valid
3329,462,4.163,127,158,Valid
3329,934,4.135,127,147,Valid
3330,430,4.397,119,226,Valid
3330,918,4.237,125,163,Valid
3331,406,4.216,125,143,Valid
3331,894,4.315,120,169,Valid
3332,374,3.934,129,87,Valid
3332,830,3.782,129,128,Valid
3333,302,4.049,125,161,Valid
3333,766,4.122,129,195,Valid
3334,262,4.308,120,186,Valid
3334,758,4.206,120,142,Valid
3335,230,4.338,125,221,Valid
3335,727,4.42,122,197,Valid
3336,223,4.295,122,110,Valid
3336,687,4.536,125,210,Valid
3337,191,4.458,120,187,Valid
3337,687,4.254,120,143,Valid
3338,175,4.526,120,228,Valid
3338,663,4.45,125,205,Valid
3339,159,4.31,122,116,Valid
3339,639,4.453,120,191,Valid
3340,135,4.442,120,239,Valid
3340,623,4.145,127,142,Valid
3341,87,4.26,127,153,Valid
3341,575,4.539,119,245,Valid
3342,103,4.376,119,136,Valid
3342,583,4.435,120,213,Valid
3343,95,4.211,120,143,Valid
3343,599,3.983,119,117,Valid
3344,79,4.219,120,208,Valid
3344,583,4.43,119,226,Valid
3345,71,4.387,127,145,Valid
3345,568,4.194,119,143,Valid
3346,56,4.244,120,211,Valid
3346,568,3.998,122,118,Valid
3347,48,3.975,122,151,Valid
3347,528,4.11,122,165,Valid
3348,40,4.481,115,219,Valid
3348,560,4.415,117,188,Valid
3349,56,4.206,122,123,Valid
3349,552,4.308,117,215,Valid
3350,64,4.155,120,138,Valid
3350,560,4.15,120,156,Valid
3351,72,4.254,113,201,Valid
3351,568,4.267,122,187,Valid
3352,56,4.252,125,153,Valid
3352,544,4.201,122,133,Valid
3353,48,4.229,115,208,Valid
3353,544,4.168,122,173,Valid
3354,40,3.792,127,33,Valid
3354,497,4.077,120,214,Valid
3355,1,3.815,122,157,Valid
3355,473,3.899,127,216,Valid
3355,985,3.711,120,62,Valid
3356,441,4.117,122,199,Valid
3356,953,4.128,120,190,Valid
3357,425,4.049,129,141,Valid
3357,929,3.881,119,115,Valid
3358,409,4.056,122,166,Valid
3358,921,4.191,115,200,Valid
3359,441,3.99,119,145,Valid
3359,945,4.161,117,169,Valid
3360,457,4.262,115,191,Valid
3360,969,4.006,120,129,Valid
3361,473,4.199,115,211,Valid
3362,1,4.072,117,155,Valid
3362,497,4.277,115,237,Valid
3363,33,4.12,115,156,Valid
3363,545,4.221,117,173,Valid
3364,57,4.128,117,168,Valid
3364,562,4.27,117,223,Valid
3365,82,4.023,119,119,Valid
3365,586,4.188,115,182,Valid
3366,106,4.166,115,200,Valid
3366,650,3.983,111,165,Valid
3367,186,4.072,110,174,Valid
3367,722,4.313,110,256,Valid
3368,266,4.168,117,109,Valid
3368,786,4.145,110,160,Valid
3369,306,4.018,115,185,Valid
3369,818,3.98,119,179,Valid
3370,330,3.95,117,164,Valid
3370,850,3.868,115,136,Valid
3371,370,3.97,113,175,Valid
3371,898,4.1,113,221,Valid
3372,426,4.006,115,157,Valid
3372,938,3.769,117,125,Valid
3373,451,4.153,113,229,Valid
3373,971,4.163,117,215,Valid
3374,483,4.097,119,157,Valid
3374,987,4.257,117,184,Valid
3375,507,4.211,117,183,Valid
3376,27,4.191,113,184,Valid
3376,539,3.904,120,134,Valid
3377,51,3.924,115,169,Valid
3377,579,4.115,111,194,Valid
3378,107,3.866,115,140,Valid
3378,635,3.914,111,183,Valid
3379,163,4.054,113,194,Valid
3379,699,4.181,113,185,Valid
3380,227,3.988,113,153,Valid
3380,747,3.96,115,169,Valid
3381,259,4.138,113,233,Valid
3381,803,3.909,115,116,Valid
3382,323,4.079,110,221,Valid
3382,828,3.942,122,195,Valid
3383,372,3.589,113,62,Valid
3383,844,3.716,120,155,Valid
3384,364,3.749,115,190,Valid
3384,900,3.815,111,194,Valid
3385,420,3.719,119,118,Valid
3385,908,4.191,115,223,Valid
3386,420,4.3,120,218,Valid
3386,956,4.171,113,165,Valid
3387,476,3.696,117,100,Valid
3387,988,3.117,120,18,Valid
3388,444,3.272,120,165,Valid
3388,948,3.035,127,76,Valid
3389,436,3.078,120,98,Valid
3389,908,3.434,120,192,Valid
3390,404,3.8,125,164,Valid
3390,892,4.001,122,145,Valid
3392,981,4.905,,439,Valid
3393,485,4.336,127,15,Valid
3393,925,4.768,127,173,Valid
3394,389,5.057,125,311,Valid
3394,885,4.892,125,272,Valid
3395,349,5.072,131,204,Valid
3395,837,5.288,122,226,Valid
3396,333,5.398,120,205,Valid
3396,813,5.319,125,211,Valid
3397,285,5.171,127,207,Valid
3397,773,4.971,125,166,Valid
3398,261,4.785,120,177,Valid
3398,733,4.953,127,217,Valid
3399,221,5.004,125,173,Valid
3399,693,5.037,122,238,Valid
3400,221,5.024,115,186,Valid
3400,702,4.994,127,189,Valid
3401,182,4.719,125,140,Valid
3401,662,4.615,122,209,Valid
3402,158,4.681,122,163,Valid
3402,638,4.78,122,214,Valid
3403,126,4.958,122,207,Valid
3403,614,4.902,122,206,Valid
3404,86,4.834,127,184,Valid
3404,550,4.663,129,177,Valid
3405,38,4.933,122,208,Valid
3405,510,4.727,127,174,Valid
3405,998,4.895,120,223,Valid
3406,486,4.699,127,172,Valid
3406,966,4.613,125,168,Valid
3407,438,4.94,122,231,Valid
3407,926,5.044,125,193,Valid
3408,414,4.884,122,195,Valid
3408,894,4.788,125,193,Valid
3409,390,5.144,119,268,Valid
3409,878,5.136,125,199,Valid
3410,294,4.981,144,204,Valid
3410,751,5.138,131,228,Valid
3411,247,4.95,120,203,Valid
3411,751,5.019,117,241,Valid
3412,247,5.441,120,322,Valid
3412,783,5.578,111,254,Valid
3413,279,5.479,120,265,Valid
3413,759,5.342,127,228,Valid
3414,247,5.37,122,244,Valid
3414,775,5.291,111,233,Valid
3415,287,5.304,117,249,Valid
3415,775,5.301,125,200,Valid
3416,263,5.271,122,226,Valid
3416,751,5.161,122,208,Valid
3417,239,5.408,120,282,Valid
3417,743,5.555,120,242,Valid
3418,231,5.428,122,210,Valid
3418,719,5.464,122,230,Valid
3419,207,5.1,122,177,Valid
3419,664,5.21,131,250,Valid
3420,176,5.4,115,269,Valid
3420,648,5.151,131,193,Valid
3421,136,5.123,120,207,Valid
3421,640,5.177,119,207,Valid
3422,112,5.309,127,233,Valid
3422,592,4.968,127,186,Valid
3423,88,5.331,117,261,Valid
3423,560,5.38,129,243,Valid
3424,72,5.441,115,231,Valid
3424,544,5.484,129,261,Valid
3425,24,5.296,125,237,Valid
3425,520,5.304,120,204,Valid
3425,984,5.321,127,259,Valid
3426,496,5.276,119,227,Valid
3426,984,4.961,122,175,Valid
3427,456,5.088,125,261,Valid
3427,952,5.189,122,225,Valid
3428,424,5.075,127,212,Valid
3428,921,5.286,119,237,Valid
3429,409,5.497,122,263,Valid
3429,913,5.156,122,161,Valid
3430,361,5.169,129,231,Valid
3430,833,5.042,131,200,Valid
3431,305,5.405,122,294,Valid
3431,809,5.827,119,314,Valid
3432,313,5.705,120,236,Valid
3432,833,5.895,113,311,Valid
3433,369,5.888,111,276,Valid
3433,857,5.532,125,237,Valid
3434,353,5.616,120,229,Valid
3434,841,5.639,120,260,Valid
3435,345,5.342,120,224,Valid
3435,833,5.324,122,242,Valid
3436,345,5.395,115,261,Valid
3436,841,5.507,122,226,Valid
3437,321,5.253,125,210,Valid
3437,802,5.253,125,200,Valid
3438,290,5.377,120,261,Valid
3438,778,5.37,125,231,Valid
3439,258,5.41,125,209,Valid
3439,746,5.271,120,242,Valid
3440,226,5.486,125,287,Valid
3440,730,5.664,117,259,Valid
3442,66,6.165,44,502,Valid
3442,618,5.225,125,148,Valid
3443,162,6.274,100,311,Valid
3443,682,6.888,119,393,Valid
3444,194,6.421,120,325,Valid
3444,658,6.48,127,264,Valid
3445,122,7.295,122,377,Valid
3445,627,7.272,120,370,Valid
3446,131,6.962,122,328,Valid
3446,626,6.805,119,349,Valid
3447,98,6.794,129,305,Valid
3447,579,6.98,120,338,Valid
3448,83,7.163,120,350,Valid
3448,595,6.96,117,310,Valid
3449,91,7.059,120,387,Valid
3449,587,7.254,120,363,Valid
3450,99,7.193,117,339,Valid
3450,587,6.774,125,304,Valid
3451,91,6.792,117,315,Valid
3451,579,7.064,120,361,Valid
3452,91,7.305,119,365,Valid
3452,595,7.346,119,375,Valid
3453,83,6.972,125,300,Valid
3453,555,7.264,127,357,Valid
3454,35,7.249,122,348,Valid
3454,531,7.412,120,364,Valid
3455,27,7.376,122,350,Valid
3455,515,7.389,120,339,Valid
3456,11,7.285,122,318,Valid
3456,468,7.183,131,337,Valid
3456,932,6.993,129,307,Valid
3457,412,7.087,122,336,Valid
3457,924,7,115,319,Valid
3458,444,7.206,115,359,Valid
3458,964,7.219,117,354,Valid
3459,460,7.379,119,373,Valid
3459,948,7.203,125,351,Valid
3460,460,6.97,117,299,Valid
3460,948,7.16,120,363,Valid
3461,460,7.046,119,320,Valid
3461,972,7.01,115,337,Valid
3462,468,6.82,122,333,Valid
3462,972,7.049,117,363,Valid
3463,500,7.061,113,325,Valid
3463,996,7.267,120,377,Valid
3464,516,7.313,115,361,Valid
3465,28,7.262,119,371,Valid
3465,525,7.32,119,370,Valid
3465,997,7.318,127,373,Valid
3466,509,7.094,120,306,Valid
3467,13,7.17,113,392,Valid
3467,509,7.277,125,366,Valid
3468,21,7.358,115,357,Valid
3468,517,7.394,119,357,Valid
3469,45,7.645,117,376,Valid
3469,549,7.597,117,360,Valid
3470,53,7.638,120,367,Valid
3470,557,7.663,117,379,Valid
3471,85,7.521,113,351,Valid
3471,581,7.31,120,358,Valid
3472,77,7.196,120,347,Valid
3472,565,6.888,125,269,Valid
3473,61,6.825,119,348,Valid
3473,581,6.929,115,301,Valid
3474,93,6.995,117,362,Valid
3474,630,7.221,111,358,Valid
3475,174,7.374,111,346,Valid
3475,694,7.176,115,323,Valid
3476,182,7.137,120,338,Valid
3476,686,7.379,119,381,Valid
3477,198,7.275,117,347,Valid
3477,710,7.389,117,363,Valid
3478,222,7.109,119,310,Valid
3478,742,7.115,113,342,Valid
3479,254,7.16,115,353,Valid
3479,790,7.178,113,361,Valid
3480,318,7.087,113,342,Valid
3480,830,7.056,115,348,Valid
3481,350,7.051,117,358,Valid
3481,878,6.916,111,318,Valid
3482,422,7.056,111,350,Valid
3482,950,7.021,111,372,Valid
3483,479,6.998,115,367,Valid
3483,967,6.807,125,323,Valid
3484,471,6.993,117,325,Valid
3484,999,7.165,111,367,Valid
3485,511,7.089,120,350,Valid
3485,991,7.193,125,374,Valid
3486,503,7.079,117,303,Valid
3487,23,6.977,115,315,Valid
3487,495,7.049,122,361,Valid
3488,7,6.914,120,331,Valid
3488,503,7.236,120,368,Valid
3488,999,7.32,120,348,Valid
3489,511,7.264,117,317,Valid
3490,31,7.201,113,355,Valid
3490,591,7.508,108,416,Valid
3491,135,7.414,107,372,Valid
3491,655,7.269,119,339,Valid
3492,175,7.366,113,357,Valid
3492,695,7.122,115,341,Valid
3493,215,6.98,113,337,Valid
3493,744,7.028,115,346,Valid
3494,272,7.023,113,321,Valid
3494,808,6.634,113,292,Valid
3495,352,6.619,107,360,Valid
3495,896,6.487,111,327,Valid
3496,424,6.815,111,356,Valid
3496,960,7.021,113,354,Valid
3497,512,6.888,108,332,Valid
3498,16,6.787,117,331,Valid
3498,568,6.911,108,345,Valid
3499,80,6.993,119,355,Valid
3499,624,7.145,110,369,Valid
3500,144,7.587,113,415,Valid
3500,688,7.45,113,343,Valid
3501,224,7.376,110,370,Valid
3501,752,7.155,115,334,Valid
3502,272,7.33,113,362,Valid
3502,801,7.358,111,384,Valid
3503,337,7.038,115,306,Valid
3503,865,7.29,110,383,Valid
3504,433,7.089,107,341,Valid
3505,9,7.17,105,350,Valid
3505,569,7.496,105,393,Valid
3506,129,7.485,105,365,Valid
3506,673,7.396,111,332,Valid
3507,225,6.965,108,294,Valid
3507,793,7.429,107,358,Valid
3508,313,7.236,113,367,Valid
3508,809,7.287,122,368,Valid
3509,329,7.739,113,416,Valid
3509,849,7.724,115,377,Valid
3510,377,7.343,115,305,Valid
3510,913,7.186,110,310,Valid
3511,458,7.277,110,355,Valid
3511,994,7.031,115,298,Valid
3512,522,7.069,108,362,Valid
3513,50,7.275,115,351,Valid
3513,594,7.125,110,353,Valid
3514,138,7.244,110,348,Valid
3514,682,7.028,110,337,Valid
3515,202,7.457,115,425,Valid
3515,754,7.417,108,367,Valid
3516,282,7.226,113,323,Valid
3516,786,7.023,119,322,Valid
3517,290,7.351,119,381,Valid
3517,810,6.982,117,320,Valid
3518,298,7.066,120,367,Valid
3518,802,7.01,119,335,Valid
3519,322,6.843,115,315,Valid
3519,818,6.894,119,371,Valid
3520,322,6.944,122,352,Valid
3520,835,7.148,115,330,Valid
3521,363,7.142,113,378,Valid
3521,867,7.384,119,371,Valid
3522,387,7.302,117,343,Valid
3522,899,7.346,115,350,Valid
3523,419,7.313,115,363,Valid
3523,963,7.523,108,383,Valid
3524,483,7.394,119,352,Valid
3524,987,7.333,119,342,Valid
3525,507,7.224,113,345,Valid
3526,19,7.272,115,362,Valid
3526,555,7.275,113,345,Valid
3527,91,7.3,110,391,Valid
3527,628,7.884,113,421,Valid
3528,148,7.62,115,381,Valid
3528,636,7.656,122,383,Valid
3529,156,7.686,117,371,Valid
3529,659,7.823,117,414,Valid
3530,195,7.711,113,378,Valid
3530,708,7.922,115,424,Valid
3531,252,8.301,108,455,Valid
3531,788,8.468,115,390,Valid
3533,500,5.728,,181,Valid
3534,44,5.296,111,74,Valid
3534,532,5.304,110,312,Valid
3535,76,4.956,117,238,Valid
3535,620,4.996,111,219,Valid
3536,156,5.154,110,221,Valid
3536,668,4.976,119,156,Valid
3537,172,5.072,117,260,Valid
3537,700,5.126,113,252,Valid
3538,244,5.326,108,269,Valid
3538,772,5.25,115,251,Valid
3539,300,4.963,115,164,Valid
3539,797,4.999,119,206,Valid
3540,301,4.907,119,221,Valid
3540,829,4.849,113,236,Valid
3541,333,5.014,119,226,Valid
3541,845,5.164,115,271,Valid
3542,373,4.986,113,248,Valid
3542,901,5.024,115,229,Valid
3543,421,5.065,113,303,Valid
3543,957,4.986,113,208,Valid
3544,469,4.948,117,241,Valid
3544,997,4.874,111,258,Valid
3545,525,4.961,113,265,Valid
3546,61,5.118,111,284,Valid
3546,589,5.065,113,263,Valid
3547,141,5.052,110,238,Valid
3547,669,4.968,111,268,Valid
3548,197,5.083,113,257,Valid
3548,734,5.098,111,255,Valid
3549,294,5.05,107,281,Valid
3549,814,5.011,115,256,Valid
3550,342,4.923,115,235,Valid
3550,854,4.935,115,263,Valid
3551,398,4.963,110,241,Valid
3551,934,4.864,111,259,Valid
3552,470,4.793,113,225,Valid
3552,998,4.902,111,264,Valid
3553,526,4.694,117,191,Valid
3554,54,4.864,110,270,Valid
3554,590,4.884,113,252,Valid
3555,118,4.966,111,259,Valid
3555,646,4.862,115,238,Valid
3556,174,4.869,111,253,Valid
3556,702,4.872,115,246,Valid
3557,238,4.849,110,244,Valid
3557,759,4.722,115,262,Valid
3558,303,4.839,110,264,Valid
3558,863,4.829,107,267,Valid
3559,407,4.925,111,233,Valid
3559,927,4.785,115,222,Valid
3560,463,4.666,110,243,Valid
3561,7,4.656,110,239,Valid
3561,543,4.684,113,228,Valid
3562,87,4.806,107,278,Valid
3562,631,4.709,113,219,Valid
3563,167,4.801,108,275,Valid
3563,703,4.661,115,229,Valid
3564,247,4.712,108,272,Valid
3564,799,4.798,108,245,Valid
3565,351,4.75,110,215,Valid
3565,895,4.707,110,229,Valid
3566,439,4.511,110,213,Valid
3566,975,4.562,110,246,Valid
3567,504,4.42,117,181,Valid
3568,8,4.493,117,203,Valid
3568,528,4.491,113,245,Valid
3569,56,4.305,115,214,Valid
3569,592,4.394,110,210,Valid
3570,128,4.465,111,238,Valid
3570,664,4.412,111,221,Valid
3571,208,4.404,110,229,Valid
3571,744,4.407,111,257,Valid
3572,296,4.496,110,226,Valid
3572,832,4.455,110,221,Valid
3573,360,4.425,113,223,Valid
3573,896,4.371,111,250,Valid
3574,440,4.315,110,209,Valid
3575,16,4.529,102,267,Valid
3575,568,4.323,111,217,Valid
3576,112,4.277,110,192,Valid
3576,657,4.267,107,237,Valid
3577,201,4.3,111,214,Valid
3577,729,4.374,113,215,Valid
3578,281,4.288,110,214,Valid
3578,833,4.168,107,219,Valid
3579,377,4.074,111,183,Valid
3579,913,4.112,110,212,Valid
3580,433,4.138,115,209,Valid
3580,961,4.016,115,185,Valid
3581,529,3.757,105,160,Valid
3582,81,3.622,108,179,Valid
3582,617,3.627,111,179,Valid
3583,153,3.66,111,183,Valid
3583,666,3.823,115,221,Valid
3584,202,3.785,113,200,Valid
3584,713,3.848,115,205,Valid
3585,257,3.904,110,211,Valid
3585,810,3.82,110,166,Valid
3586,330,3.599,115,155,Valid
3586,866,3.881,110,223,Valid
3587,402,3.754,113,178,Valid
3587,930,3.586,113,166,Valid
3588,466,3.721,110,197,Valid
3588,962,3.66,122,189,Valid
3589,474,3.447,119,145,Valid
3592,594,4.47,,330,Valid
3593,106,5.093,122,106,Valid
3593,578,5.212,127,132,Valid
3594,50,5.385,125,177,Valid
3594,507,5.243,129,237,Valid
3595,67,5.784,108,252,Valid
3595,579,6.066,117,198,Valid
3596,75,5.814,120,119,Valid
3596,563,5.489,125,101,Valid
3597,51,5.055,125,77,Valid
3597,531,5.184,120,184,Valid
3598,59,4.806,119,28,Valid
3598,547,4.935,119,88,Valid
3599,67,5.05,113,152,Valid
3599,579,5.042,119,94,Valid
3600,91,5.06,117,115,Valid
3600,611,4.892,117,70,Valid
3601,123,4.915,113,135,Valid
3601,651,4.74,117,55,Valid
3602,155,4.816,117,125,Valid
3602,683,4.671,113,114,Valid
3603,211,4.676,111,141,Valid
3603,748,4.651,111,135,Valid
3604,284,4.676,113,109,Valid
3604,812,4.582,113,109,Valid
3605,308,4.991,120,147,Valid
3605,820,5.014,117,106,Valid
3606,348,5.044,111,173,Valid
3606,892,5.329,110,196,Valid
3607,444,5.276,110,161,Valid
3607,996,5.083,108,146,Valid
3608,548,5.083,108,136,Valid
3609,116,5.199,104,200,Valid
3609,684,5.029,105,141,Valid
3610,252,5.017,105,164,Valid
3610,796,5.001,111,110,Valid
3611,348,5.171,107,186,Valid
3611,916,5.044,105,151,Valid
3612,485,5.072,105,176,Valid
3613,45,4.948,108,132,Valid
3613,581,4.938,111,170,Valid
3614,141,4.79,107,116,Valid
3614,677,4.849,110,157,Valid
3615,245,4.768,107,143,Valid
3615,781,4.854,111,122,Valid
3616,301,5.042,113,173,Valid
3616,877,5.09,104,206,Valid
3617,453,5.039,104,205,Valid
3618,45,4.773,102,139,Valid
3618,629,4.595,101,163,Valid
3619,205,4.757,105,160,Valid
3619,757,4.994,108,177,Valid
3620,293,5.022,111,147,Valid
3620,837,5.075,108,190,Valid
3621,397,4.806,107,162,Valid
3621,965,4.968,104,218,Valid
3622,526,4.966,110,166,Valid
3623,78,4.796,110,97,Valid
3623,622,4.762,108,176,Valid
