Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
840,657,6.868,122,397,Valid
841,161,6.977,120,368,Valid
841,665,6.868,120,295,Valid
842,137,6.558,122,359,Valid
842,657,6.157,113,328,Valid
843,162,6.121,120,354,Valid
843,674,6.18,119,326,Valid
844,210,6.193,113,259,Valid
844,722,6.238,115,334,Valid
845,234,6.386,117,318,Valid
845,738,6.292,122,215,Valid
846,226,6.761,117,398,Valid
846,746,5.984,122,226,Valid
847,250,6.556,113,335,Valid
847,778,5.982,117,194,Valid
848,282,6.05,110,354,Valid
848,850,6.2,108,352,Valid
849,418,6.187,107,294,Valid
849,954,5.578,115,181,Valid
850,474,5.662,111,261,Valid
851,2,5.382,113,288,Valid
851,562,5.682,105,263,Valid
852,106,5.001,115,196,Valid
852,619,4.968,115,222,Valid
853,115,5.133,119,276,Valid
853,659,5.324,110,265,Valid
854,155,5.878,117,367,Valid
854,707,5.936,113,284,Valid
855,235,6.076,111,304,Valid
855,771,6.147,110,323,Valid
856,323,6.198,110,317,Valid
856,851,6.284,113,332,Valid
857,387,6.551,110,352,Valid
857,923,6.388,113,298,Valid
858,435,6.386,117,305,Valid
858,947,6.281,117,303,Valid
859,467,6.195,115,291,Valid
859,971,6.342,119,342,Valid
860,499,6.411,115,298,Valid
861,3,6.317,119,300,Valid
861,515,6.584,113,348,Valid
862,43,6.761,113,356,Valid
862,580,6.662,113,325,Valid
863,92,6.624,119,306,Valid
863,612,6.825,113,324,Valid
864,124,6.848,117,334,Valid
864,636,6.601,119,295,Valid
865,164,6.581,111,330,Valid
865,684,6.474,115,307,Valid
866,196,6.205,119,275,Valid
866,692,6.101,120,286,Valid
867,196,6.388,117,331,Valid
867,716,6.396,115,330,Valid
868,228,6.218,117,304,Valid
868,748,6.363,115,338,Valid
869,260,6.53,117,329,Valid
869,772,6.563,117,312,Valid
870,277,6.645,119,328,Valid
870,797,6.779,115,335,Valid
871,317,6.749,117,310,Valid
871,813,6.698,120,323,Valid
872,325,6.678,117,302,Valid
872,837,6.701,115,309,Valid
873,365,6.835,113,356,Valid
873,877,7.196,115,402,Valid
874,405,7.328,115,366,Valid
874,925,7.148,117,309,Valid
875,437,7.094,115,342,Valid
875,957,6.876,117,329,Valid
876,477,7.021,111,372,Valid
877,13,7.188,113,381,Valid
877,533,7.336,115,390,Valid
878,61,7.369,113,377,Valid
878,597,7.069,111,317,Valid
879,117,6.556,117,279,Valid
879,638,6.21,115,257,Valid
880,150,6.373,115,314,Valid
880,670,6.378,115,314,Valid
881,182,6.52,117,315,Valid
881,694,6.746,117,358,Valid
882,222,6.772,113,327,Valid
882,742,6.69,115,346,Valid
883,270,6.632,113,321,Valid
883,790,6.535,117,292,Valid
884,310,6.596,113,327,Valid
884,838,6.558,113,312,Valid
885,374,6.424,111,309,Valid
885,902,6.65,111,351,Valid
886,438,6.614,113,324,Valid
886,990,6.398,107,311,Valid
887,534,6.256,111,294,Valid
888,54,6.223,117,291,Valid
888,590,6.286,110,313,Valid
889,134,6.177,108,308,Valid
889,687,6.066,110,292,Valid
890,239,6.157,105,334,Valid
890,799,5.992,110,288,Valid
891,343,6.073,110,306,Valid
891,895,6.231,108,305,Valid
892,447,6.363,107,327,Valid
893,7,6.159,108,278,Valid
893,543,6.055,111,282,Valid
894,95,5.806,108,276,Valid
894,623,5.56,115,254,Valid
895,151,5.814,111,299,Valid
895,655,6.045,119,315,Valid
896,167,6.261,115,325,Valid
896,679,6.2,119,303,Valid
897,183,6.398,119,326,Valid
897,687,6.345,119,312,Valid
898,192,6.292,120,296,Valid
898,704,6.535,113,352,Valid
899,240,6.861,111,381,Valid
899,776,6.66,115,303,Valid
900,304,6.919,110,367,Valid
900,864,6.607,107,335,Valid
901,400,6.607,111,336,Valid
901,936,6.482,113,319,Valid
902,480,6.325,111,274,Valid
903,16,6.365,108,327,Valid
903,568,6.114,111,271,Valid
904,104,5.913,111,243,Valid
904,648,5.895,108,304,Valid
905,208,5.598,108,243,Valid
905,728,5.71,111,289,Valid
906,272,5.911,110,303,Valid
906,824,6.276,108,363,Valid
907,369,6.431,111,330,Valid
907,905,6.088,113,250,Valid
908,433,5.974,111,282,Valid
908,961,6.06,113,306,Valid
909,505,5.654,113,193,Valid
910,9,5.641,117,262,Valid
910,537,5.199,113,240,Valid
911,65,5.354,111,255,Valid
911,609,5.591,110,268,Valid
912,145,5.377,111,257,Valid
912,665,5.268,115,256,Valid
913,193,5.022,115,208,Valid
913,713,4.953,113,208,Valid
914,257,4.463,111,184,Valid
914,793,4.422,111,205,Valid
915,313,4.643,111,223,Valid
915,865,4.681,108,240,Valid
916,361,4.823,122,266,Valid
916,881,5.306,113,317,Valid
917,394,5.545,119,285,Valid
917,906,5.624,117,281,Valid
918,410,5.611,120,264,Valid
918,930,6.076,113,315,Valid
919,458,5.781,113,270,Valid
919,978,6.154,115,336,Valid
920,498,5.936,117,259,Valid
920,994,6.035,120,276,Valid
921,490,6.358,119,309,Valid
922,2,6.347,117,318,Valid
922,514,6.114,119,271,Valid
923,34,6.124,113,307,Valid
923,554,5.926,117,266,Valid
924,50,5.796,120,165,Valid
944,4,5.507,,473,Valid
944,493,5.344,136,157,Valid
944,909,6.607,138,353,Valid
945,341,7.163,136,399,Valid
945,789,7.48,133,477,Valid
946,237,7.366,133,456,Valid
946,693,7.656,133,444,Valid
947,141,8.037,131,467,Valid
947,589,8.105,131,511,Valid
948,45,8.209,136,443,Valid
948,493,8.024,131,442,Valid
948,933,8.019,133,510,Valid
949,389,8.164,131,478,Valid
949,853,8.011,133,438,Valid
950,309,8.484,129,522,Valid
950,765,8.56,133,452,Valid
953,901,8.291,,622,Valid
954,382,7.945,131,392,Valid
954,830,7.945,138,262,Valid
955,270,8.349,129,520,Valid
955,718,8.034,133,480,Valid
956,198,7.638,127,366,Valid
956,662,8.128,122,567,Valid
957,118,7.859,136,505,Valid
957,598,7.31,131,199,Valid
958,46,7.506,127,426,Valid
958,518,7.59,129,418,Valid
959,22,7.521,115,472,Valid
959,550,7.12,117,342,Valid
960,6,7.094,131,353,Valid
960,510,7.696,115,484,Valid
961,6,7.475,122,433,Valid
961,510,7.404,120,391,Valid
961,990,7.861,120,481,Valid
962,486,7.849,122,442,Valid
962,982,7.656,122,396,Valid
963,471,7.744,120,465,Valid
963,967,7.562,120,430,Valid
964,471,7.247,120,369,Valid
964,967,7.318,120,396,Valid
965,447,7.297,125,358,Valid
970,407,6.668,,464,Valid
970,943,7.021,115,438,Valid
971,399,7.188,131,440,Valid
971,895,6.843,125,288,Valid
972,368,6.805,127,259,Valid
972,824,6.767,127,371,Valid
973,288,6.914,127,486,Valid
973,768,7.287,125,486,Valid
974,280,7.374,122,329,Valid
974,784,7.475,117,364,Valid
975,296,7.183,119,328,Valid
975,752,7.142,129,424,Valid
976,240,6.914,127,263,Valid
976,688,6.807,131,294,Valid
977,176,6.716,120,344,Valid
977,656,6.812,122,387,Valid
978,144,6.627,125,334,Valid
978,616,6.551,127,332,Valid
979,88,6.553,129,297,Valid
979,568,6.419,122,341,Valid
980,48,6.515,125,351,Valid
980,512,6.203,129,300,Valid
980,992,6.411,122,372,Valid
981,441,6.304,136,289,Valid
989,913,5.644,,394,Valid
990,466,6.309,111,364,Valid
991,2,6.789,111,418,Valid
991,498,6.83,120,390,Valid
992,10,7.061,117,411,Valid
992,514,7.188,120,403,Valid
993,10,7.485,120,375,Valid
993,490,7.336,120,430,Valid
993,986,7.272,120,461,Valid
994,482,7.254,122,449,Valid
994,986,7.089,122,336,Valid
995,474,7.214,120,342,Valid
995,946,7.396,125,440,Valid
996,442,7.435,125,355,Valid
996,922,7.795,120,455,Valid
997,426,7.336,122,216,Valid
1002,627,7.115,,474,Valid
1003,459,7.6,73,453,Valid
1004,3,7.381,108,409,Valid
1004,523,8.001,117,450,Valid
1005,91,8.804,104,481,Valid
1005,587,8.997,120,546,Valid
1006,107,8.842,113,496,Valid
1006,699,9.263,101,552,Valid
1007,211,9.03,113,512,Valid
1007,803,9.04,105,425,Valid
1008,387,9.167,102,484,Valid
1009,19,8.928,93,523,Valid
1009,572,8.951,110,477,Valid
1010,100,8.854,111,415,Valid
1010,668,9.134,107,491,Valid
1011,188,8.839,119,344,Valid
1013,372,8.499,,532,Valid
1013,972,8.537,100,368,Valid
1014,508,8.674,108,519,Valid
1015,68,8.954,108,577,Valid
1015,596,9.025,113,522,Valid
1016,132,9.167,111,507,Valid
1016,708,9.172,105,478,Valid
1017,260,8.943,108,468,Valid
1017,836,9.02,104,496,Valid
1018,405,8.796,107,397,Valid
1018,957,9.393,105,541,Valid
1019,517,9.428,108,495,Valid
1020,69,9.408,107,484,Valid
1020,653,9.614,104,518,Valid
1021,253,8.641,101,343,Valid
1023,821,8.606,,545,Valid
1024,429,8.225,97,366,Valid
1025,13,7.932,100,411,Valid
1025,701,7.135,88,357,Valid
1026,525,6.83,73,344,Valid
1027,109,7.518,98,457,Valid
1027,742,8.039,97,444,Valid
1028,374,8.578,94,506,Valid
1028,990,8.799,97,482,Valid
1029,582,8.992,100,502,Valid
1030,206,9.477,98,489,Valid
1030,822,9.759,96,529,Valid
1031,398,9.464,107,434,Valid
1031,910,9.423,111,522,Valid
1032,486,8.981,107,362,Valid
1036,223,8.042,,554,Valid
1036,791,7.978,110,294,Valid
1037,335,8.819,108,441,Valid
1037,911,9.197,104,540,Valid
1038,439,9.075,108,499,Valid
1038,999,9.081,108,480,Valid
1039,511,9.426,117,576,Valid
1040,15,9.561,115,558,Valid
1040,639,9.769,100,523,Valid
1041,175,9.233,111,475,Valid
1041,807,9.649,96,525,Valid
1042,375,9.632,104,514,Valid
1042,975,9.84,100,487,Valid
1043,567,9.469,101,433,Valid
1044,167,8.844,102,334,Valid
1046,376,7.963,,377,Valid
1046,976,8.72,97,421,Valid
1047,520,8.684,107,484,Valid
1048,96,8.232,105,429,Valid
1048,680,7.877,102,451,Valid
1049,272,8.583,101,466,Valid
1049,872,8.527,100,425,Valid
1050,520,8.146,93,418,Valid
1051,72,7.897,108,414,Valid
1051,680,8.74,97,486,Valid
1052,272,9.063,105,418,Valid
1052,880,9.266,98,460,Valid
1053,536,9.543,91,507,Valid
1054,192,9.665,91,482,Valid
1054,752,9.147,107,361,Valid
1057,801,5.583,,66,Valid
1058,609,6.543,72,500,Valid
1059,177,7.127,104,408,Valid
1059,737,7.783,107,397,Valid
1060,281,7.849,108,412,Valid
1060,841,7.94,105,462,Valid
1061,385,8.169,111,507,Valid
1061,961,8.517,104,446,Valid
1062,577,8.877,98,463,Valid
1063,169,9.129,101,502,Valid
1063,737,8.753,107,390,Valid
1064,346,8.956,98,436,Valid
1064,938,8.908,101,426,Valid
1065,538,8.649,100,385,Valid
1066,194,8.468,91,446,Valid
1066,826,8.042,96,338,Valid
1067,690,5.781,66,73,Valid
1083,420,6.073,46,412,Valid
1084,92,6.792,83,419,Valid
1084,740,7.396,93,452,Valid
1085,268,7.882,110,459,Valid
1085,852,7.983,104,369,Valid
1086,460,8.255,100,488,Valid
1087,60,8.385,98,470,Valid
1087,660,8.755,98,484,Valid
1088,204,8.976,108,522,Valid
1088,780,9.23,102,500,Valid
1089,364,9.126,104,464,Valid
1089,932,9.299,105,506,Valid
1090,500,9.609,107,544,Valid
1091,12,9.345,119,491,Valid
1091,572,8.811,108,303,Valid
1095,197,7.828,,453,Valid
1095,789,7.706,101,367,Valid
1096,413,7.704,94,446,Valid
1097,93,7.813,86,452,Valid
1097,653,7.826,108,457,Valid
1098,221,8.524,104,509,Valid
1098,757,8.88,110,502,Valid
1099,325,8.87,107,463,Valid
1099,901,8.336,105,348,Valid
1100,581,8.651,90,487,Valid
1101,149,8.55,104,435,Valid
1101,710,9.007,108,432,Valid
1102,310,9.568,100,507,Valid
1102,910,9.936,100,534,Valid
1103,494,9.246,104,341,Valid
1106,166,8.72,,464,Valid
1106,710,8.405,107,406,Valid
1107,302,9.083,101,514,Valid
1107,822,9.134,111,523,Valid
1108,350,9.116,113,498,Valid
1108,934,8.941,104,457,Valid
1109,614,8.672,89,432,Valid
1110,223,8.501,98,454,Valid
1110,831,8.994,98,447,Valid
1111,375,9.2,108,458,Valid
1111,951,9.54,105,509,Valid
1112,551,9.52,100,439,Valid
1113,183,9.235,94,467,Valid
1113,823,9.304,96,426,Valid
1114,471,8.341,92,297,Valid
1117,327,7.851,,445,Valid
1117,895,7.841,102,403,Valid
1118,471,7.78,102,391,Valid
1119,23,8.001,107,446,Valid
1119,591,8.179,107,454,Valid
1120,208,8.057,97,429,Valid
1120,792,8.379,102,453,Valid
1121,392,8.461,101,415,Valid
1122,8,8.826,97,482,Valid
1122,584,8.268,105,360,Valid
1123,184,8.512,101,424,Valid
1123,792,8.88,97,476,Valid
1124,384,9.192,100,468,Valid
1125,56,10.104,91,535,Valid
1125,648,9.98,100,493,Valid
1126,592,7.005,63,99,Valid
1147,923,6.929,,400,Valid
1148,523,7.856,94,385,Valid
1149,115,8.766,102,500,Valid
1149,651,9.096,111,491,Valid
1150,195,9.251,108,449,Valid
1150,747,9.502,108,518,Valid
1151,267,9.403,115,489,Valid
1151,827,9.586,107,510,Valid
1152,379,9.657,107,533,Valid
1152,931,9.855,107,520,Valid
1153,499,9.997,105,515,Valid
1154,115,10.272,100,546,Valid
1154,699,10.333,102,575,Valid
1155,259,10.175,108,523,Valid
1155,771,9.543,115,380,Valid
1178,62,8.453,,470,Valid
1178,590,8.341,119,218,Valid
1179,118,8.644,111,295,Valid
1179,654,8.176,110,366,Valid
1180,214,7.65,110,250,Valid
1180,702,7.811,119,389,Valid
1181,254,7.948,111,237,Valid
1181,758,8.103,117,331,Valid
1182,326,8.291,104,347,Valid
1182,854,8.265,115,336,Valid
1183,415,7.709,108,172,Valid
1183,895,7.882,119,416,Valid
1184,439,7.998,110,428,Valid
1184,927,7.904,125,425,Valid
1185,487,8.219,107,336,Valid
1185,999,8.222,117,414,Valid
1186,527,8.004,117,296,Valid
1187,87,8.042,105,287,Valid
1187,607,7.775,117,260,Valid
1188,135,7.963,111,300,Valid
1188,679,7.96,110,317,Valid
1189,231,7.783,108,323,Valid
1189,759,7.523,115,300,Valid
1190,287,7.788,110,391,Valid
1190,807,7.935,115,357,Valid
1191,399,8.026,100,400,Valid
1192,7,7.904,101,321,Valid
1192,567,7.869,105,395,Valid
1193,159,7.953,101,350,Valid
1193,720,7.671,107,357,Valid
1194,232,6.97,122,205,Valid
1194,776,6.977,107,275,Valid
1195,352,6.805,102,290,Valid
1195,904,6.457,111,261,Valid
1196,448,6.472,108,271,Valid
1196,984,6.337,111,244,Valid
1197,488,6.165,119,259,Valid
1197,992,6.37,119,335,Valid
1198,600,7.132,96,445,Valid
1199,144,6.899,110,384,Valid
1199,728,6.815,105,294,Valid
1200,328,6.657,98,326,Valid
1200,888,6.746,107,392,Valid
1201,440,6.088,111,227,Valid
1201,992,5.339,111,11,Valid
1202,472,5.565,115,332,Valid
1203,24,5.047,117,150,Valid
1203,561,5.545,107,244,Valid
1204,33,4.963,131,151,Valid
1204,553,5.194,108,282,Valid
1205,121,5.817,107,328,Valid
1205,673,6.137,107,348,Valid
1206,161,5.766,127,342,Valid
1206,697,6.406,110,303,Valid
1207,297,6.34,98,326,Valid
1207,849,6.066,111,257,Valid
1208,377,6.142,110,345,Valid
1208,937,6.157,110,248,Valid
1209,409,6.139,127,291,Valid
1209,921,6.253,117,292,Valid
1210,425,6.393,119,286,Valid
1210,977,6.767,107,321,Valid
1211,497,6.838,113,403,Valid
1212,25,6.469,117,277,Valid
1212,554,6.238,113,225,Valid
1213,106,6.292,105,332,Valid
1213,658,6.116,110,337,Valid
1214,202,6.058,110,319,Valid
1214,746,6.406,110,294,Valid
1215,266,6.449,117,291,Valid
1215,778,6.401,115,315,Valid
1216,290,6.309,120,267,Valid
1216,818,6.558,110,344,Valid
1217,394,6.038,105,212,Valid
1217,930,5.362,110,236,Valid
1218,426,5.321,122,247,Valid
1218,914,5.649,122,257,Valid
1219,394,5.984,122,282,Valid
1219,938,6.325,108,329,Valid
1220,458,6.279,119,326,Valid
1220,954,6.487,120,288,Valid
1224,267,3.96,,96,Valid
1224,627,4.917,163,333,Valid
1225,155,5.865,115,302,Valid
1225,683,6.685,110,384,Valid
1226,219,7.196,111,446,Valid
1226,755,6.944,115,312,Valid
1227,307,7.112,108,302,Valid
1227,819,7.381,115,407,Valid
1228,347,7.711,113,396,Valid
1228,915,8.171,105,423,Valid
1229,467,7.95,108,385,Valid
1230,3,7.579,115,290,Valid
1230,572,6.759,105,124,Valid
1231,76,6.622,117,315,Valid
1231,604,6.828,113,311,Valid
1232,156,7.14,108,291,Valid
1237,276,6.276,,362,Valid
1237,828,6.665,113,271,Valid
1238,324,6.777,120,281,Valid
1238,852,7.043,111,345,Valid
1239,405,6.81,108,335,Valid
1239,981,6.175,105,220,Valid
1240,533,6.396,107,346,Valid
1241,45,6.294,119,308,Valid
1241,573,6.883,113,298,Valid
1242,85,7.076,113,403,Valid
1242,629,7.308,113,334,Valid
1243,157,7.094,113,294,Valid
1243,709,6.845,110,230,Valid
1244,229,6.934,111,361,Valid
1244,717,6.99,125,358,Valid
1248,478,6.721,,441,Valid
1249,78,6.967,105,228,Valid
1249,630,7.435,107,304,Valid
1250,174,7.488,107,458,Valid
1250,726,7.285,110,400,Valid
1251,278,7.518,108,401,Valid
1251,822,7.65,110,385,Valid
1252,366,7.475,110,343,Valid
1252,886,7.508,115,364,Valid
1253,438,7.381,111,310,Valid
1253,966,7.361,111,348,Valid
1254,494,6.982,115,237,Valid
1255,6,6.916,113,322,Valid
1255,534,6.909,115,347,Valid
1256,62,7.328,113,366,Valid
1262,863,6.985,,474,Valid
1263,463,7.325,101,355,Valid
1264,31,7.851,107,344,Valid
1264,575,7.729,108,384,Valid
1265,127,7.605,110,335,Valid
1265,687,7.038,107,261,Valid
1266,279,6.868,98,353,Valid
1266,847,6.739,107,312,Valid
1267,408,6.5,107,313,Valid
1267,960,6.607,108,332,Valid
1268,536,6.736,104,342,Valid
1269,56,6.744,117,328,Valid
1269,584,7.049,113,342,Valid
1270,136,7.082,107,342,Valid
1270,720,7.196,104,357,Valid
1271,384,5.603,88,136,Valid
1274,408,3.729,,97,Valid
1274,864,4.432,136,253,Valid
1275,392,5.761,111,414,Valid
1275,944,6.477,110,341,Valid
1276,457,6.789,115,341,Valid
1276,953,6.901,122,353,Valid
1277,489,7.178,113,327,Valid
1278,41,7.28,108,328,Valid
1278,569,7.031,115,259,Valid
1279,105,6.995,110,286,Valid
1279,641,7.173,113,287,Valid
1280,153,7.188,115,291,Valid
1280,657,7.46,117,401,Valid
1281,185,7.793,111,451,Valid
1281,753,7.755,108,354,Valid
1282,281,7.577,113,354,Valid
1285,354,4.757,,20,Valid
1285,722,5.507,147,333,Valid
1286,250,6.167,115,241,Valid
1286,746,6.482,117,307,Valid
1287,250,7.051,119,363,Valid
1287,986,6.998,80,406,Valid
1288,538,6.845,111,339,Valid
1289,58,7.122,115,319,Valid
1289,578,7.165,113,333,Valid
1290,114,7.242,113,308,Valid
1290,618,7.234,119,318,Valid
1291,130,7.361,117,353,Valid
1291,650,7.465,113,383,Valid
1292,178,7.333,115,330,Valid
1292,706,7.026,115,287,Valid
1293,178,7.216,122,336,Valid
1294,890,6.665,,451,Valid
1295,475,6.698,108,279,Valid
1295,995,7.201,111,421,Valid
1296,515,7.399,117,391,Valid
1297,51,7.092,113,278,Valid
1297,531,6.789,125,339,Valid
1298,99,6.65,107,233,Valid
1298,611,6.698,115,352,Valid
1299,139,6.825,113,306,Valid
1299,651,7.229,117,364,Valid
1300,155,7.211,117,361,Valid
1300,691,7.45,111,402,Valid
1301,251,7.219,107,335,Valid
1301,771,6.899,117,310,Valid
1302,315,6.932,108,329,Valid
1302,859,7.036,110,333,Valid
1303,403,6.949,110,359,Valid
1303,987,6.673,104,305,Valid
1304,516,6.274,113,264,Valid
1305,76,6.335,105,348,Valid
1305,628,6.609,108,363,Valid
1306,148,6.637,115,344,Valid
1306,652,6.218,122,208,Valid
1307,172,6.678,108,396,Valid
1307,716,6.558,115,303,Valid
1308,252,6.53,110,371,Valid
1308,812,6.182,108,285,Valid
1309,340,6.563,111,345,Valid
1309,876,6.375,115,169,Valid
1310,380,6.104,113,324,Valid
1310,940,6.116,110,285,Valid
1311,468,6.259,113,300,Valid
1312,12,5.992,110,215,Valid
1312,476,6.06,127,308,Valid
1312,988,6.259,119,311,Valid
1313,493,6.596,117,346,Valid
1314,5,6.83,117,386,Valid
1314,549,6.97,110,333,Valid
1315,61,7.084,117,354,Valid
1315,589,6.866,117,283,Valid
1316,117,6.934,110,339,Valid
1316,653,7.061,113,345,Valid
1317,149,6.995,120,308,Valid
1317,677,7.381,113,383,Valid
1318,221,7.16,110,268,Valid
1318,733,6.937,117,344,Valid
1319,293,6.949,105,322,Valid
1319,805,6.822,120,276,Valid
1320,285,7.038,122,339,Valid
1320,805,7.031,115,324,Valid
1321,317,6.962,119,291,Valid
1321,861,7.023,108,289,Valid
1322,414,6.713,110,238,Valid
1322,950,6.848,110,373,Valid
1323,494,6.241,115,54,Valid
1323,958,6.327,122,288,Valid
1324,438,6.711,120,435,Valid
1324,950,6.167,125,200,Valid
1325,366,6.218,136,315,Valid
1325,878,6.022,120,240,Valid
1326,350,6.215,125,258,Valid
1326,854,6.302,120,294,Valid
1327,326,6.139,129,230,Valid
1327,862,5.819,108,209,Valid
1328,318,6.137,129,328,Valid
1328,838,6.34,117,285,Valid
1329,326,6.363,122,278,Valid
1329,830,6.822,119,326,Valid
1330,342,7.092,115,358,Valid
1330,878,7.028,111,329,Valid
1331,398,6.797,117,311,Valid
1331,966,6.599,105,283,Valid
1332,519,6.19,110,195,Valid
1333,47,5.766,111,232,Valid
1333,567,5.311,119,137,Valid
1333,999,5.446,133,265,Valid
1334,431,5.705,136,341,Valid
1334,919,6.086,125,310,Valid
1335,423,6.452,117,338,Valid
1336,23,6.591,100,349,Valid
1336,551,6.828,115,346,Valid
1337,119,7.132,105,339,Valid
1337,631,6.761,119,208,Valid
1338,143,6.434,115,251,Valid
1338,631,6.053,122,239,Valid
1339,151,5.809,117,254,Valid
1339,671,6.215,111,308,Valid
1340,199,6.505,113,340,Valid
1340,743,6.683,110,379,Valid
1341,280,6.718,111,352,Valid
1341,808,6.782,113,343,Valid
1342,336,6.601,115,303,Valid
1342,848,6.363,117,251,Valid
1343,328,6.035,125,295,Valid
1343,824,6.106,120,281,Valid
1344,336,6.208,115,281,Valid
1344,864,6.434,111,384,Valid
1345,400,6.792,115,336,Valid
1345,920,7.135,113,371,Valid
1346,464,7.099,110,364,Valid
1347,0,7.099,111,358,Valid
1347,528,6.977,113,336,Valid
1348,40,6.767,119,320,Valid
1348,528,6.744,120,333,Valid
1349,64,6.774,111,346,Valid
1349,576,7.013,117,387,Valid
1350,112,6.764,111,299,Valid
1350,633,6.624,113,357,Valid
1351,177,6.49,111,300,Valid
1351,689,6.726,117,367,Valid
1352,201,6.698,119,305,Valid
1352,721,7.01,111,427,Valid
1353,281,5.911,115,217,Valid
1353,793,6.553,111,186,Valid
1354,353,7.201,105,348,Valid
1354,897,7.107,108,492,Valid
1355,433,5.923,120,296,Valid
1355,953,5.669,113,202,Valid
1356,441,6.002,119,205,Valid
1356,945,6.566,113,320,Valid
1357,489,6.904,111,450,Valid
1358,1,6.414,120,477,Valid
1359,1,7.117,59,215,Valid
1359,570,8.143,107,489,Valid
1360,98,7.602,111,410,Valid
1360,650,7.12,111,299,Valid
1361,154,7.056,117,334,Valid
1361,674,7.366,113,352,Valid
1362,234,7.376,107,339,Valid
1362,770,7.422,113,364,Valid
1363,306,7.049,111,304,Valid
1363,826,6.995,115,306,Valid
1364,322,7.054,120,349,Valid
1364,866,7.178,110,291,Valid
1365,394,7.369,110,400,Valid
1365,954,7.333,108,419,Valid
1366,506,7.066,110,289,Valid
1367,82,6.497,102,267,Valid
1367,746,5.654,89,267,Valid
1368,315,5.23,110,173,Valid
1368,835,5.758,113,264,Valid
1369,323,5.453,120,282,Valid
1369,819,6.297,119,380,Valid
1370,403,6.388,104,300,Valid
1370,891,6.271,127,272,Valid
1371,427,6.198,110,273,Valid
1371,923,6.167,122,265,Valid
1372,435,6.662,115,328,Valid
1372,947,6.891,117,336,Valid
1373,467,7.071,113,364,Valid
1373,995,7.064,113,353,Valid
1374,539,7.353,108,419,Valid
1375,83,7.447,111,418,Valid
1375,651,7.719,104,467,Valid
1376,203,7.452,111,315,Valid
1376,755,7.236,108,282,Valid
1377,292,7.054,111,339,Valid
1377,804,7.097,115,364,Valid
1378,348,7.132,111,303,Valid
1378,884,7.371,111,337,Valid
1379,396,7.788,115,416,Valid
1379,924,7.945,113,430,Valid
1380,468,7.866,111,324,Valid
1381,20,7.788,105,427,Valid
1381,572,7.374,111,319,Valid
1382,92,7.341,115,326,Valid
1382,620,7.183,115,288,Valid
1383,132,7.15,115,294,Valid
1383,676,7.176,110,342,Valid
1384,196,6.906,117,298,Valid
1384,692,6.429,120,248,Valid
1385,164,6.629,120,352,Valid
1385,660,6.802,120,381,Valid
1386,164,6.286,127,179,Valid
1386,644,6.299,120,314,Valid
1387,140,6.416,122,298,Valid
1387,661,6.472,113,282,Valid
1388,149,6.637,122,331,Valid
1388,637,6.469,122,300,Valid
1389,125,6.599,125,259,Valid
1389,613,6.929,119,352,Valid
1390,133,7.092,117,343,Valid
1390,661,6.97,113,350,Valid
1391,181,6.876,115,308,Valid
1391,685,6.909,119,328,Valid
1392,213,7.226,113,319,Valid
1392,765,7.191,107,331,Valid
1393,293,6.891,115,309,Valid
1393,797,6.947,119,305,Valid
1394,293,7.31,119,388,Valid
1394,813,7.353,117,343,Valid
1395,349,7.404,110,363,Valid
1395,885,7.17,111,362,Valid
1396,406,7.196,119,325,Valid
1396,942,6.965,110,265,Valid
1397,438,7.16,117,425,Valid
1397,966,7.424,117,351,Valid
1398,494,7.399,111,403,Valid
1399,22,7.071,115,296,Valid
1399,534,7.153,115,355,Valid
1400,70,7.132,113,295,Valid
1400,614,7.094,108,309,Valid
1401,150,6.83,113,312,Valid
1401,694,6.744,110,324,Valid
1402,222,6.929,113,322,Valid
1402,742,7.023,115,297,Valid
1403,262,7.236,113,346,Valid
1403,758,6.929,122,308,Valid
1404,286,7.221,111,381,Valid
1404,822,7.087,111,347,Valid
1405,343,7.122,115,362,Valid
1405,887,6.873,111,292,Valid
1406,423,6.789,110,345,Valid
1406,951,6.84,115,328,Valid
1407,471,6.858,115,309,Valid
1408,7,6.8,111,305,Valid
1408,535,6.825,113,292,Valid
1409,39,6.886,119,351,Valid
1409,567,6.975,113,320,Valid
1410,63,6.731,120,280,Valid
1410,559,6.967,119,376,Valid
1411,79,6.934,117,313,Valid
1411,575,7.115,120,364,Valid
1412,103,7.015,111,335,Valid
1412,615,6.787,119,330,Valid
1413,95,6.614,125,304,Valid
1413,599,6.723,117,341,Valid
1414,103,6.642,119,355,Valid
1414,608,6.386,122,264,Valid
1415,88,6.713,120,359,Valid
1415,592,6.581,120,311,Valid
1416,72,6.162,125,284,Valid
1416,584,6.36,117,299,Valid
1417,64,6.622,122,343,Valid
1417,584,6.828,117,309,Valid
1418,96,6.731,115,361,Valid
1418,592,6.571,122,282,Valid
1419,64,6.708,125,338,Valid
1419,584,6.967,115,377,Valid
1420,120,7.089,111,382,Valid
1420,664,7.036,110,363,Valid
1421,184,6.96,117,339,Valid
1421,712,7.061,111,337,Valid
1422,232,6.937,115,359,Valid
1422,760,6.718,117,275,Valid
1423,264,6.888,115,349,Valid
1423,808,6.967,110,360,Valid
1424,329,6.767,115,323,Valid
1424,865,6.759,113,313,Valid
1425,393,6.525,111,327,Valid
1425,905,6.462,119,318,Valid
